id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68356797,,15975,15975,15975, 36 months,16.59,566.3,D,D2,Director,4 years,MORTGAGE,58800,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356797,,debt_consolidation,Debt consolidation,910xx,CA,20.45,0,Jun-99,665,669,1,29,,11,0,9196,71.8,23,w,0,0,16765.51,16765.51,15975,790.51,0,0,0,Apr-16,15662.52,,Dec-16,694,690,0,55,1,Individual,,,,0,0,10916,1,1,0,2,13,1720,34,2,2,2417,61,12800,2,0,2,4,1092,1388,83.7,0,0,125,198,1,1,1,1,30,0,29,1,6,9,6,9,4,10,17,9,11,0,0,0,2,59.1,66.7,0,0,17800,10916,8500,5000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67799534,,21600,21600,21600, 36 months,13.44,732.38,C,C3,machines,9 years,MORTGAGE,54000,Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67799534,,debt_consolidation,Debt consolidation,544xx,WI,17.64,0,Jun-01,690,694,1,,,9,0,26438,60.8,30,w,0,0,26325.16251,26325.16,21600,4725.16,0,0,0,Jan-19,732.18,,Dec-18,734,730,0,,1,Individual,,,,0,0,143634,0,1,0,1,13,23747,85,1,1,10748,70,43500,1,0,1,2,17954,14061,58.6,0,0,125,174,7,7,6,85,,1,,0,4,5,4,11,4,7,20,5,9,0,0,0,1,100,50,0,0,170474,50185,34000,27974,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68366973,,24000,24000,24000, 60 months,13.99,558.32,C,C4,Pastor,8 years,RENT,82193,Not Verified,Dec-15,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366973,,credit_card,Credit card refinancing,461xx,IN,29.92,0,Aug-99,695,699,0,,,15,0,14714,48.2,34,w,10781,10781,21169.53,21169.53,13219,7950.53,0,0,0,Feb-19,558.32,Apr-19,Mar-19,644,640,0,,1,Individual,,,,0,599,90362,0,2,1,2,9,75648,80,0,1,6127,68,30500,1,0,4,3,6024,5729,68.2,0,0,196,123,23,9,0,35,,9,,0,5,8,7,11,16,12,18,8,15,0,0,0,1,100,57.1,0,0,143088,90362,18000,112588,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68376942,,14400,14400,14400, 60 months,19.48,377.36,E,E2,GS12,3 years,RENT,73320,Source Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376942,,debt_consolidation,Debt consolidation,136xx,NY,17.02,0,Nov-06,660,664,0,,,9,0,12105,96.8,19,w,0,0,2525.45,2525.45,588.54,881.94,0,1054.97,189.8946,May-16,377.36,,Jul-18,569,565,0,,1,Individual,,,,0,67,42894,2,2,1,3,5,30789,96,2,3,2106,96,12500,0,0,0,6,4766,0,101.7,0,0,101,109,4,4,0,28,,15,,0,3,6,3,4,9,7,10,6,9,0,0,0,3,100,100,0,0,44621,42894,5700,32121,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68339735,,8000,8000,8000, 36 months,13.99,273.39,C,C4,District Manager,< 1 year,RENT,42000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68339735,,other,,973xx,OR,23.26,0,May-06,705,709,1,,,8,0,4414,40.5,10,w,0,0,9835.590735,9835.59,8000,1835.59,0,0,0,Jan-19,273.24,,Jan-19,724,720,0,,1,Individual,,,,0,0,40965,3,2,1,2,6,36551,92,3,6,1721,81,10900,0,1,3,8,5121,5220,38.6,0,0,14,115,5,5,0,5,,5,,0,3,4,4,5,2,6,8,4,8,0,0,0,4,100,25,0,0,50625,40965,8500,39725,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67355663,,7000,7000,7000, 36 months,13.99,239.21,C,C4,Outside Account Manager,2 years,RENT,83000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67355663,,debt_consolidation,Debt consolidation,197xx,DE,21.96,0,Nov-02,680,684,0,,,11,0,17866,83.1,28,w,0,0,8542.44206,8542.44,7000,1542.44,0,0,0,Jun-18,1858.16,,Feb-19,729,725,0,,1,Individual,,,,0,0,77240,0,4,2,2,8,59374,87,2,3,5904,85,21500,1,3,5,5,7022,763,95.2,0,0,157,107,12,8,0,21,,9,,0,4,6,4,13,12,7,16,6,11,0,0,0,4,100,100,0,0,87124,77240,15800,65624,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68407187,,20000,20000,20000, 36 months,10.78,652.7,B,B4,Driver,< 1 year,OWN,55000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68407187,,debt_consolidation,Debt consolidation,355xx,AL,36.94,0,Nov-03,740,744,1,,12,18,1,24365,43,32,w,0,0,23390.24025,23390.24,20000,3390.24,0,0,0,Dec-18,503.38,,Mar-19,804,800,0,,1,Individual,,,,0,0,60903,3,3,1,1,2,36538,59,2,5,6383,51,56700,1,2,2,6,3384,23691,49.5,0,0,140,145,2,2,0,2,,2,,0,8,10,9,10,12,15,20,10,18,0,0,0,3,100,11.1,0,1,118711,60903,46900,62011,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68476511,,25825,25825,25825, 60 months,26.06,774.14,F,F5,Claims Rep ,6 years,RENT,68000,Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476511,,debt_consolidation,Debt consolidation,207xx,MD,31.68,0,Jan-02,675,679,1,73,,18,0,20769,69.7,33,w,0,0,3940.5,3940.5,881.43,2146.66,0,912.41,164.2338,Jun-16,25,,Oct-17,679,675,0,,1,Individual,,,,0,0,72831,2,4,2,6,3,52062,87,1,2,2739,77,29800,1,7,1,9,4855,1661,62.2,0,0,116,167,1,1,0,1,,1,,0,1,3,3,5,14,13,18,4,18,0,0,0,4,97,33.3,0,0,94599,72831,4400,59915,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68366965,,24575,24575,24575, 60 months,22.45,685.04,F,F1,Service Delivery Manager,10+ years,MORTGAGE,92000,Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366965,,debt_consolidation,Debt consolidation,448xx,OH,24.16,0,Nov-96,725,729,0,,,8,0,25225,79.3,27,w,0,0,35351.17383,35351.17,24575,10776.17,0,0,0,Apr-18,17616.76,,Apr-18,704,700,0,,1,Individual,,,,0,0,103632,2,3,2,3,2,55161,92,0,2,11308,88,31800,3,0,5,5,12954,2292,88.8,0,0,229,197,18,2,3,18,,3,,0,2,3,2,9,10,4,14,3,8,0,0,0,2,100,100,0,0,149185,80386,20400,59885,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67267171,,3200,3200,3200, 36 months,8.49,101.01,B,B1,Custodian,10+ years,RENT,30407,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67267171,,medical,Medical expenses,550xx,MN,20.61,0,Feb-00,710,714,0,36,,5,0,1061,30.3,13,w,0,0,3601.086338,3601.09,3200,401.09,0,0,0,Mar-18,983.41,,Apr-18,699,695,0,,1,Individual,,,,0,0,7804,0,2,0,1,21,6743,67,1,1,214,57,3500,0,0,1,2,1561,1286,14.3,0,0,66,190,7,7,0,62,36,7,36,0,1,2,2,6,6,3,7,2,4,0,0,0,1,92.3,0,0,0,13587,7804,1500,10087,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68406292,,22875,22875,22875, 60 months,15.77,553.49,D,D1,Athletic Director,10+ years,MORTGAGE,137000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406292,,debt_consolidation,Debt consolidation,913xx,CA,32.3,0,Jan-57,700,704,0,,,22,0,44174,45.8,62,w,0,0,30754.3087,30754.31,22875,7879.31,0,0,0,Oct-18,13092.73,,Mar-19,794,790,0,,1,Individual,,,,0,0,883789,2,4,2,3,7,208715,80,5,7,11599,55,96500,1,0,5,13,40172,32399,51.6,0,0,138,707,4,4,5,4,,5,,0,10,13,10,13,28,17,29,13,22,0,0,0,9,100,30,0,0,952233,252889,66900,221831,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68616867,,16000,16000,16000, 60 months,14.85,379.39,C,C5,Billing Supervisor,10+ years,MORTGAGE,80000,Not Verified,Dec-15,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616867,,debt_consolidation,Debt consolidation,774xx,TX,19.59,0,Jun-05,700,704,0,,,14,0,11113,83.6,26,w,7862.05,7862.05,13968.45,13968.45,8137.95,5830.5,0,0,0,Mar-19,379.39,Apr-19,Mar-19,714,710,0,,1,Individual,,,,0,0,169184,3,7,4,7,3,52879,82,0,1,2401,82,13300,0,5,0,8,12085,1800,77.5,0,0,73,94,15,3,2,15,,,,0,4,5,4,4,17,6,7,5,14,0,0,0,4,100,75,0,0,197904,63992,8000,64904,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3,147.47,Sep-17,Nov-17,Sep-17,3,0,Current,442.41,12014.81,6.27,Cash,N,,,,,,
68547447,,35000,35000,35000, 36 months,13.44,1186.72,C,C3,Account executive,< 1 year,MORTGAGE,125000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547447,,debt_consolidation,Debt consolidation,551xx,MN,24.19,0,Jun-06,710,714,0,,,15,0,47300,51.9,26,w,0,0,40803.98159,40803.98,35000,5803.98,0,0,0,Jul-17,20564.41,,Jul-17,819,815,0,,1,Individual,,,,0,0,521496,0,2,1,2,9,70178,76,3,3,24033,60,91100,0,1,2,6,37250,37800,55.6,0,0,91,114,9,9,8,9,,9,,0,3,3,7,8,6,10,12,3,15,0,0,0,5,100,42.9,0,0,594147,117478,85100,80441,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68547538,,2400,2400,2400, 36 months,17.27,85.89,D,D3,nurse,2 years,MORTGAGE,52000,Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547538,,home_improvement,Home improvement,462xx,IN,28.38,1,Jul-01,670,674,1,18,41,16,1,7763,41.5,18,w,0,0,2990.157573,2990.16,2400,590.16,0,0,0,Dec-17,1106.34,,Nov-18,689,685,0,62,1,Individual,,,,0,0,42039,4,4,2,4,3,34276,81,3,5,1309,69,18700,3,0,5,9,2803,6662,43.1,0,0,33,173,1,1,0,3,,3,18,1,7,11,8,8,5,12,12,11,16,0,0,0,5,88.9,28.6,0,1,61191,42039,11700,42491,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68516545,,25000,25000,25000, 36 months,7.49,777.55,A,A4,,,MORTGAGE,132000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516545,,debt_consolidation,Debt consolidation,498xx,MI,13.83,0,Aug-74,745,749,1,,,14,0,33231,48,32,w,0,0,27965.41357,27965.41,25000,2965.41,0,0,0,Jan-19,777.17,,Dec-18,734,730,0,,1,Individual,,,,0,0,78666,1,3,3,4,1,17405,58,0,2,12966,51,69200,4,13,4,6,5619,22487,53.2,0,0,77,496,19,1,3,19,,1,,0,1,3,4,10,11,9,17,4,14,0,0,0,3,100,50,0,0,137788,50636,48100,30190,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68426681,,8800,8800,8800, 36 months,12.88,296,C,C2,Desktop Support Anylist,2 years,RENT,55000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426681,,credit_card,Credit card refinancing,010xx,MA,35.52,0,Feb-10,715,719,2,,,20,0,11331,37.5,29,w,0,0,10626.44117,10626.44,8800,1826.44,0,0,0,Oct-18,1170.18,,Mar-19,709,705,0,,1,Individual,,,,0,0,95330,3,15,5,8,3,83999,88,2,3,5496,76,30200,5,0,9,11,4767,11169,50.4,0,0,67,70,6,3,0,24,,2,,0,3,3,4,7,19,5,10,3,20,0,0,0,7,100,0,0,0,126203,95330,22500,96003,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446591,,2500,2500,2500, 36 months,11.48,82.42,B,B5,,,RENT,16488,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446591,,debt_consolidation,Debt consolidation,064xx,CT,38.06,0,Nov-05,770,774,1,,,12,0,2469,8.2,18,w,0,0,2962.969249,2962.97,2500,462.97,0,0,0,Jan-19,82.26,,Mar-19,684,680,0,,1,Individual,,,,0,0,20449,0,2,1,2,8,17980,85,0,3,2368,40,30100,4,0,9,5,2045,18432,11.4,0,0,121,104,18,8,0,20,,0,,0,1,2,4,6,5,8,11,2,12,0,0,0,1,100,0,0,0,51341,20449,20800,21241,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68596872,,8000,8000,8000, 36 months,5.32,240.92,A,A1,Sales Person,1 year,RENT,50000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596872,,credit_card,Credit card refinancing,481xx,MI,14.86,1,Nov-02,715,719,0,6,,21,0,6452,35.1,64,w,0,0,8198.14,8198.14,8000,198.14,0,0,0,Jul-16,6999.45,,Jul-16,754,750,0,,1,Individual,,,,0,0,53525,2,12,4,6,3,47073,86,0,1,4265,73,18400,1,1,0,7,2817,6100,51.2,0,0,157,157,15,3,0,15,6,16,6,0,2,2,4,14,36,9,28,3,21,0,0,0,4,96.8,0,0,0,73375,53525,12500,54975,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68376953,,20000,20000,20000, 36 months,11.99,664.2,C,C1,Professor,10+ years,MORTGAGE,78000,Not Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376953,,debt_consolidation,Debt consolidation,357xx,AL,27.1,0,Dec-99,705,709,0,,,15,0,40405,48.2,37,w,0,0,17622.83,17622.83,12522.42,3417.2,33.21,1650,297,Jun-18,50,,Mar-19,579,575,0,,1,Individual,,,,0,0,290569,0,1,0,1,21,22086,74,1,3,9404,55,83800,1,6,3,6,19371,29902,56.3,0,0,146,192,12,12,6,12,,0,,0,8,11,8,9,10,12,20,11,15,0,0,0,1,100,50,0,0,346262,62903,68400,30000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,May-18,ACTIVE,May-18,3513,45.01,16
68476522,,35000,35000,35000, 60 months,12.88,794.21,C,C2,Cosmetologist Manager,10+ years,MORTGAGE,110000,Source Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476522,,major_purchase,Major purchase,211xx,MD,13.39,0,Dec-83,695,699,0,31,,19,0,23315,47.2,32,w,0,0,25266.06,25266.06,6770.96,5092.1,0,13403,2412.54,Apr-17,794.21,,Oct-18,624,620,0,,1,Individual,,,,0,1443,318752,1,1,0,0,63,5927,,3,5,3690,47,49400,0,2,0,5,17708,13593,35.6,0,0,100,384,2,2,2,2,,13,,0,6,12,8,12,3,17,27,13,19,0,0,0,3,96.9,0,0,0,405622,29242,21100,41421,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Nov-18,COMPLETE,Sep-17,13403,45,18
68537498,,15000,15000,15000, 36 months,7.49,466.53,A,A4,,,MORTGAGE,45000,Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537498,,debt_consolidation,Debt consolidation,913xx,CA,10.67,3,Jan-93,710,714,0,12,,10,0,16173,43.5,20,w,0,0,16435.96906,16435.97,15000,1435.97,0,0,0,Sep-17,7587.5,,Mar-19,754,750,0,,1,Individual,,,,0,0,194062,0,0,0,0,275,0,,0,1,4517,44,37200,1,0,1,1,24258,15785,30.5,0,0,275,182,18,18,2,27,12,5,12,0,2,4,5,11,1,9,17,4,10,0,0,0,0,85,0,0,0,226200,16173,22700,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496996,,16000,16000,16000, 36 months,15.77,560.7,D,D1,President,1 year,MORTGAGE,70000,Not Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496996,,debt_consolidation,Debt consolidation,088xx,NJ,8.78,0,Mar-04,705,709,1,,,7,0,15986,76.1,25,w,0,0,19028.76,19028.76,14888.33,4140.43,0,0,0,Nov-18,560.7,,Mar-19,544,540,0,,1,Individual,,,,0,0,178477,1,1,1,1,11,15051,88,2,4,6822,82,21000,0,0,2,5,25497,4714,77.2,0,0,122,141,4,4,1,4,,4,,0,4,4,4,13,2,5,21,4,7,0,0,0,3,100,75,0,0,195530,31037,20700,17030,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68375899,,10800,10800,10800, 60 months,13.99,251.25,C,C4,Medical Support Assistant,3 years,RENT,40000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68375899,,debt_consolidation,Debt consolidation,334xx,FL,26.13,0,Oct-99,665,669,0,29,76,7,2,8192,71.2,14,w,0,0,12951.64577,12951.65,10800,2151.65,0,0,0,Aug-17,8450.13,,Aug-17,714,710,0,,1,Individual,,,,0,0,25378,0,2,0,2,14,17186,71,0,0,6186,71,11500,1,0,1,2,3625,1749,81.6,0,0,136,72,30,14,0,49,,9,29,0,3,4,4,6,5,5,8,4,7,0,0,0,0,92.9,50,2,0,35584,25378,9500,24084,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68433333,,7500,7500,7500, 36 months,17.97,271.04,D,D4,Owner/Operator,10+ years,OWN,15000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68433333,,debt_consolidation,Debt consolidation,327xx,FL,37.2,0,Aug-98,685,689,0,,84,8,1,7933,66.7,14,w,0,0,8219.46,8219.46,7500,719.46,0,0,0,Aug-16,6611.94,,Jul-16,679,675,0,,1,Individual,,,,0,0,15043,0,1,0,0,32,7110,55,1,1,2891,61,11900,0,1,1,1,2149,239,95.4,0,0,94,208,8,8,0,28,,11,,0,3,6,3,6,2,6,11,6,8,0,0,0,1,100,66.7,1,0,24826,15043,5200,12926,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68376899,,16000,16000,16000, 36 months,10.78,522.16,B,B4,Bartender,5 years,RENT,63000,Not Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376899,,debt_consolidation,Debt consolidation,111xx,NY,35.19,0,Dec-06,670,674,1,,,12,0,20672,46,22,w,0,0,4387.31,4387.31,2322.17,786.83,0,1278.31,230.0958,Jul-16,522.16,,Oct-18,594,590,0,,1,Individual,,,,0,0,68741,1,3,3,4,1,47691,90,0,0,7630,66,44900,1,0,3,4,5728,18097,53.2,0,0,101,108,31,1,0,42,,4,,0,5,5,6,10,7,8,14,6,12,0,0,0,3,100,50,0,0,103887,68741,38700,53271,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416736,,9000,9000,9000, 36 months,5.32,271.04,A,A1,Accounting senior,10+ years,MORTGAGE,49000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416736,,credit_card,Credit card refinancing,926xx,CA,21.63,0,Nov-91,755,759,0,32,,18,0,8775,11.7,29,w,0,0,9381.76,9381.76,9000,381.76,0,0,0,Dec-16,6678.01,,Jan-17,759,755,0,,1,Individual,,,,0,0,51250,0,1,0,0,141,42475,,2,4,3402,12,75100,0,0,0,4,2847,38057,17.1,0,0,148,289,8,8,0,8,32,16,32,0,6,11,7,11,2,17,27,11,18,0,0,0,2,96.4,0,0,0,129026,51250,45900,53926,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68339774,,9500,9500,9500, 36 months,15.77,332.92,D,D1,maintenance ,10+ years,RENT,28000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68339774,,other,,480xx,MI,27.95,0,Apr-06,695,699,0,,,7,0,1844,55.9,14,w,0,0,10350.38,10350.38,9500,850.38,0,0,0,Aug-16,8373.67,,Mar-18,779,775,0,,1,Individual,,,,0,0,14767,2,3,1,3,6,12923,62,2,3,791,61,3300,0,4,4,6,2110,459,69.4,0,0,116,94,6,6,0,6,,6,,0,2,3,2,4,8,4,6,3,7,0,0,0,3,100,50,0,0,24105,14767,1500,20805,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68376501,,10000,10000,10000, 36 months,7.91,312.95,A,A5,Medical Coder/biller,2 years,OWN,25000,Not Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376501,,debt_consolidation,Debt consolidation,913xx,CA,29.91,0,Oct-08,740,744,0,,,16,0,9053,22.9,30,w,0,0,8334.56,8334.56,4731.82,873.74,0,2729,491.22,Jun-17,350,,Mar-19,659,655,0,,1,Individual,,,,0,0,22263,1,3,1,1,9,13210,91,2,5,2923,41,39500,1,1,2,6,1590,17888,23.6,0,0,53,86,4,4,0,12,,8,,0,4,7,5,11,4,13,26,7,16,0,0,0,3,100,0,0,0,54000,22263,23400,14500,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Jul-18,COMPLETE,Nov-17,2729,50,8
68566760,,6000,6000,6000, 36 months,7.91,187.77,A,A5,Teacher,10+ years,MORTGAGE,49000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566760,,debt_consolidation,Debt consolidation,805xx,CO,17.92,0,Nov-04,795,799,0,,,10,0,2212,4.4,16,w,0,0,6463.981301,6463.98,6000,463.98,0,0,0,Mar-17,4025.61,,Nov-18,794,790,0,,1,Individual,,,,0,0,274367,2,2,0,1,23,15756,45,2,5,1600,21,50500,0,0,0,6,27437,19900,7.4,0,0,114,133,2,2,1,17,,,,0,1,4,4,6,3,7,12,4,10,0,0,0,2,100,0,0,0,371400,17968,21500,34720,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68487157,,15600,15600,15600, 60 months,13.44,358.48,C,C3,Officer / Sheriff's office,10+ years,MORTGAGE,52000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68487157,,major_purchase,Major purchase,138xx,NY,15.37,0,Feb-95,720,724,1,,,6,0,12329,69.3,13,w,0,0,18519.6318,18519.63,15600,2919.63,0,0,0,Aug-17,12096.11,,Sep-18,729,725,0,,1,Individual,,,,0,0,96594,1,1,0,1,24,9480,73,1,1,4132,71,17800,1,1,2,2,16099,168,96.1,0,0,24,250,3,3,3,33,,3,,0,1,3,1,5,1,4,9,3,6,0,0,0,1,100,100,0,0,139800,21809,4300,13000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68487073,,35000,35000,35000, 36 months,8.49,1104.71,B,B1,Paralegal,< 1 year,OWN,90000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68487073,,debt_consolidation,Debt consolidation,930xx,CA,13.36,0,Oct-91,750,754,0,,,11,0,15448,42.9,26,w,0,0,38047.27824,38047.28,35000,3047.28,0,0,0,Mar-17,22713.41,,Apr-18,799,795,0,,1,Individual,,,,0,0,434242,0,1,0,1,19,25604,74,0,0,8369,58,36000,0,0,3,2,54280,5688,72.4,0,0,92,290,27,7,3,27,,7,,0,2,4,5,8,3,9,20,4,11,0,0,0,1,100,66.7,0,0,466738,41052,20600,34738,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68132441,,5000,5000,5000, 36 months,11.48,164.84,B,B5,Financial Systems Analyst,9 years,MORTGAGE,78000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68132441,,debt_consolidation,Debt consolidation,770xx,TX,21.21,0,Jun-95,700,704,1,,,19,0,34764,54.3,21,w,0,0,5840.2778,5840.28,5000,840.28,0,0,0,Feb-18,1892.09,,Mar-19,744,740,0,,1,Individual,,,,0,0,151774,1,2,1,1,4,33383,76,1,6,10950,63,64000,1,2,3,7,8432,9477,77.3,0,0,156,246,12,4,1,12,,5,,0,6,9,7,7,3,15,16,9,19,0,0,0,2,100,57.1,0,0,197347,70948,41700,43980,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
